,Unnamed: 0,字段,标题
296,,12:01,马来西亚第二季度GDP同比增长16.1%，预估为14.1%。
294,,12:03,高盛：美国白宫呼吁欧佩克增加石油产量，但考虑到德尔塔变种的需求威胁，短期内不太可能提高产量。
293,,12:04,高盛：鉴于最近全球供应令人失望，到年底，欧佩克+产量的额外增加似乎越来越有必要。
292,,12:04,高盛：不认为美国白宫最近的声明会威胁到当前的市场赤字或今年下半年的再平衡步伐。
291,,12:05,高盛：将截至年末的布伦特原油价格预期维持在80美元/桶不变。
290,,12:06,【午间公告：节能铁汉中标3.14亿元合肥园博园景观绿化工程项目】节能铁汉公告，公司为“合肥园博园景观绿化工程-2标段”的中标单位，中标金额为3.14亿元。、海峡股份公告，近日，新海轮渡收到中央基建投资预算（拨款）第二笔款项人民币4600万元，截止本公告披露日，新海轮渡共收到中央基建投资预算（拨款）9100万元。
289,,12:08,【长沙恒大一楼盘被住建局发文停售：未解押致购房者不能网签】8月10日，湖南长沙。宁乡市住建局一份文件称，恒大御景半岛未及时进行在建工程解押，造成业主购房后不能及时办理网签和合同备案，已责令暂停销售。项目部回应属实。
288,,12:08,高盛：短期内，德尔塔变种病毒对石油需求的威胁已经削弱了全球平衡，赤字从230万桶/日缩小到100万桶/日。
287,,12:08,高盛：考虑到德尔塔变种病毒造成的不利影响，我们预计随着疫苗接种率上升，石油需求将继续复苏。
286,,12:09,【外媒：塔利班释放监狱所有囚犯】综合法新社等外媒消息，塔利班13日声称已占领阿富汗第二大城市坎大哈。该国多名政界人士还证实，塔利班也已占领第三大城市赫拉特。阿富汗一名议员说，塔利班将所有囚犯从赫拉特监狱释放。包括省长在内的政府高官已在机场附近避难。 塔利班发言人对半岛电视台说，大城市被迅速占领，表明阿富汗人欢迎塔利班。他说：“我们不会关闭通往政治轨道的大门。”  （参考消息）
285,,12:09,高盛：今年晚些时候，伊朗推迟扩大出口只会对油价产生小幅看涨影响。
284,,12:14,【中国二季度打印外设市场出货量为479.4万台 同比下降11.9%】据IDC咨询(北京)有限公司8月13日消息，IDC最新发布的《中国打印外设市场季度跟踪报告（2021年第二季度）》显示，2021年第二季度，中国打印外设市场出货量为479.4万台，同比下降11.9%。其中喷墨打印机出货量187.8万台，同比下降0.1%；激光打印机出货量237.2万台，同比下降19.7%；针式打印机出货量54.5万台，同比下降10.4%。
283,,12:15,【香港恒指午间休盘跌0.7%，中芯国际跌超4%】午间休盘，香港恒指跌0.7%，恒生科技指数跌2.08%，腾讯控股跌超2%，阿里巴巴、小米、快手跌超3%；电信、医药板块领涨，半导体、零售板块跌幅居前，中芯国际跌超4%；南向资金净流出超14亿港元。
282,,12:15,【香港进口鱼及包装验出新冠病毒】据中新社报道，香港特区政府12日首次在进口鱼类及其外包装样本的检测中验出新冠病毒阳性。涉事鱼档相关人员须进行强制新冠病毒检测。
281,,12:16,【第五届中国-阿拉伯国家博览会线上博览会启动】第五届中国-阿拉伯国家博览会将于8月19—22日举行。线上博览会日前在宁夏银川正式启动。第五届中阿博览会线上博览会充分运用数字化会议和展览手段，依托5G、人工智能、大数据、云计算等新一代信息技术，通过搭建云展馆、云商城，开展云洽谈、云签约，积极引导国内外企业线上参会参展，吸引更多观众云逛展、云采购。（央视）
280,,12:18,日本累计接种新冠疫苗达1.082亿剂次，36.5%的人口完成完全接种。
279,,12:20,【阿富汗塔利班宣布攻占阿第二和第三大城市 已占领14个省首府】#阿富汗塔利班已占领14个省首府#当地时间13日，阿富汗塔利班发言人穆贾希德在社交媒体上发布声明称，塔利班占领了阿第二大城市——坎大哈省首府坎大哈市。此外塔利班还声称占领了阿第三大城市——赫拉特省首府赫拉特市，以及赫尔曼德省首府拉什卡尔加和巴德吉斯省首府瑙堡。至此，从本月6日塔利班占领第一座省会城市以来，在大约1周的时间里，塔利班宣布已攻占14座省会城市。（央视）
278,,12:25,中国地震台网自动测定：08月13日12时21分在青海果洛州玛多县附近（北纬34.55度，东经97.52度）发生5.9级左右地震，最终结果以正式速报为准。
276,,12:38,【机构分析：美国通胀势头放缓】本周公布的美国CPI、PPI数据共同反映通胀持续快速上行势头开始放缓，结束近4个月以来通胀连续超预期、美联储提前减码的担忧。预计未来一到两个季度，美国通胀水平将维持在高位。但由于美联储对通胀预期的强力引导、以及通胀更多地被市场视为尾部风险，美联储货币政策的调整将更多聚焦于就业市场的改善。
277,,12:38,【浙江湖州40个重大项目集中开工，涉及蜂巢能源科技等】据湖州发布，8月13日，浙江省委、省政府举行全省高质量发展建设共同富裕示范区重大项目集中开工活动。湖州参加此次集中开工活动的项目共40个、总投资454亿元，其中基础设施项目占10%、民生保障项目占33%、产业项目占57%。此次湖州集中开工的项目中，标志性开工项目为蜂巢能源科技年产15吉瓦时动力电池项目，总投资56亿元，项目建成后将为该省新能源汽车产业强链补链作出重要贡献。
275,,12:43,【第五届进博会招展启动 将首次设置人工智能专区】从中国国际进口博览局获悉，距离举行时间还有一年多，第五届进博会企业商业展招展已全面启动，第五届进博会将首次设置人工智能专区。中国国际进口博览局副局长刘福学介绍，第五届进博会将于2022年11月5日到10日在国家会展中心（上海）举行。（新华社）
274,,12:44,中国地震台网速报： 青海玛多5.8级地震震中位于高原无人区，周边5公里范围内平均海拔约4336米。
273,,12:54,【永太科技：将根据锂电池下游市场需求等 在条件允许的情况下加快产能建设和扩建】永太科技在机构电话会议时表示，目前公司在六氟磷酸锂、双氟磺酰亚胺锂、VC 和 FEC 都有产能布局，部分项目尚在建设。随着锂电池行业的发展，公司未来将根据下游市场需求、公司与头部企业的合作沟通情况，在条件允许的情况下加快产能建设和扩建。
272,,12:55,马来西亚央行：如有必要，我们有回应的政策空间。纪录低位的隔夜政策利率(OPR)将继续为经济提供刺激。
271,,12:59,挪威政府：所有成年人可以在9月中旬之前完成新冠疫苗接种。挪威获得了100万额外的莫德纳新冠疫苗。
270,,13:02,【百亚股份：三胎政策对公司婴儿纸尿裤业务也有一定的促进作用】百亚股份在互动平台表示，三胎政策，鼓励生育，有利于国内婴儿纸尿裤行业的发展，对公司婴儿纸尿裤业务也有一定的促进作用。
269,,13:02,【刘格菘新产品要来 广发行业严选拟于8月23日首发】记者获悉，8月23日至8月27日，广发基金推出拟由明星基金经理刘格菘担纲的新产品——广发行业严选三年持有期混合(A类：012967，C类：012968)。
268,,13:03,【苹果为降低iPhone生产成本，将部分新相机模组交由富士康组装检测】 苹果计划改变iPhone相机模组的生产模式，单独采购镜头模组，并交由鸿海进行组装，以节省成本。面对法人关于零组件的布局，鸿海董事长刘扬伟昨日也于法说会上指出，鸿海切入镜头零件和模组，除了笔电应用也锁定其他消费电子领域，发展零组件可提升毛利率表现。(The Elec)
267,,13:05,【通富微电：公司今年订单充足、产能饱满 产销两旺】通富微电在互动平台表示，公司今年订单充足、产能饱满，产销两旺。预计半导体产能紧张的局面还会在相当长的一段时间内延续。公司将积极扩大产能，努力满足旺盛的市场需求，做强做大。
266,,13:08,【中欧班列连续15个月单月开行千列以上】 7月份，中欧班列运营品质持续提升，全月开行1352列、运送货物13.1万标准箱，同比分别增长8%、15%。中欧班列自2020年5月起连续15个月单月开行千列以上，自今年5月以来连续3个月单月开行超1300列，有力保障了国际产业链供应链稳定畅通。（央视新闻）
265,,13:09,【俄罗斯农业银行：欧盟大幅增加对俄产蜂蜜的需求】俄罗斯农业银行新闻处表示，今年月至5月，俄罗斯蜂蜜出口量同比翻一番，同时以往采购量第一的中国让位给哈萨克斯坦，欧盟成为从俄进口该产品增长率最大的。新闻处强调，欧盟对俄罗斯蜂蜜的进口增长率的增加主要是由于开始向波兰（141 吨）和德国（21 吨）出口，捷克强劲增长（增长1.53 倍，达42吨）。
264,,13:10,波导股份在投资者互动平台回应“荣耀手机借壳波导股份上市”传闻表示，目前没有收到相关信息，一切请以披露的公告信息为准。
263,,13:15,【大族激光午后触及涨停】大族激光午后触及涨停，截至发稿，大族激光涨超9%，报41.97元，总市值444.97亿元，成交额超33亿元。
262,,13:16,【菲律宾股市大跌3.6% 创2020年6月以来最大跌幅】菲律宾股市连续第二天下跌，推动该国基准股指创下2020年6月以来最大跌幅。菲律宾股票交易所指数收盘下跌3.6%，至6320.19点，主要蓝筹股SM Investments及其子公司SM Prime下挫。SM Investments暴跌6.8%，创2020年3月以来最大跌幅，对股指下跌拖累最大；该国最大的购物中心运营商SM Prime股价继周四下跌4.1%之后，今日延续跌势下跌3.9%。
